State,Weather,Budget Level,Budget (INR),Transportation Options,Famous Places to Visit,Activities,Popularity,Reviews,Season,Language,Safety,Family-Friendly,Cultural Highlights,Food Cost (INR),Hotel Cost (INR)
5,1,0,39460,1,1,9,2,3.8,1,2,1,1,1,1707,3
0,2,1,20644,1,10,31,2,4.0,2,3,2,0,2,859,3
1,2,0,49257,0,7,56,2,3.9,0,0,0,0,0,1428,4235
3,1,1,42963,0,0,47,1,4.4,2,4,2,1,2,1813,1211
3,3,2,16274,0,0,49,0,4.3,2,4,0,1,2,1412,2166
4,0,1,31567,1,9,77,1,4.4,0,6,0,1,1,1232,2564
5,0,2,46748,0,4,77,2,3.7,0,2,0,0,2,611,2287
0,3,1,35448,1,13,1,1,3.8,2,3,0,0,0,1914,1837
3,0,2,42061,0,5,68,1,3.8,1,4,1,1,1,1980,1877
3,1,1,37503,1,0,73,2,3.9,1,4,2,1,0,1474,2584
2,1,1,49665,0,6,68,2,3.6,1,5,0,0,1,1442,3818
5,0,2,29537,0,4,68,1,4.1,1,2,0,1,0,807,1890
6,0,0,44617,1,11,32,1,4.5,1,1,0,0,1,1050,3
2,0,1,35314,1,6,57,0,4.2,2,5,2,0,0,1563,3
1,3,1,36767,1,3,27,1,3.5,0,0,1,1,0,870,2487
0,1,2,46925,0,13,33,2,4.1,2,3,2,0,1,790,3
5,3,2,24220,0,4,51,1,3.8,2,2,2,0,1,1689,2940
4,2,0,28713,1,12,0,1,4.3,2,6,0,0,2,1646,4701
1,2,2,7933,1,3,13,0,3.7,0,0,0,0,2,1197,2634
4,3,2,49041,0,12,13,0,3.8,2,6,1,0,2,1586,3
4,2,2,46604,1,9,22,0,4.8,1,6,2,1,1,1875,3709
5,2,2,48061,1,1,26,0,4.0,1,2,2,1,0,1466,3
6,3,1,15398,0,8,22,1,4.9,1,1,1,1,2,1885,1513
3,0,2,16583,1,5,54,2,4.6,0,4,1,0,0,970,1631
0,1,0,44806,1,13,5,2,4.5,0,3,2,1,2,1636,2442
4,1,1,46767,1,12,68,2,3.7,0,6,1,0,1,1243,2634
0,3,2,16170,0,13,60,1,4.6,2,3,2,0,0,1267,3
3,0,2,15861,0,5,56,1,4.3,2,4,0,1,0,1134,3917
6,1,2,19508,1,8,70,0,4.3,2,1,2,1,0,742,3881
6,1,1,23871,0,11,22,0,4.0,1,1,0,1,0,1135,3
3,2,1,39009,1,0,17,0,4.3,0,4,1,0,1,1127,1334
1,2,2,47045,1,7,51,2,4.3,0,0,1,0,0,1435,3
0,3,2,31380,0,13,68,1,3.6,2,3,2,0,2,864,4000
2,0,1,46636,1,2,27,0,3.6,1,5,2,1,1,635,3
3,1,1,41285,0,0,0,1,3.8,1,4,0,0,2,548,3
3,3,0,14342,1,5,31,2,3.8,2,4,0,1,0,730,4818
5,2,1,35988,0,4,16,2,4.2,0,2,2,1,0,844,3
2,3,0,12445,0,6,1,1,4.4,2,5,1,1,1,723,3
5,2,1,28003,0,4,31,2,4.5,2,2,2,0,1,1321,3
0,1,1,9717,0,10,35,2,3.5,1,3,2,0,2,1641,2423
5,3,1,49184,0,4,72,0,3.6,0,2,2,0,0,1252,2954
0,0,1,39793,0,13,17,1,4.7,2,3,1,0,1,1056,3
4,0,0,10997,0,12,34,0,4.9,1,6,1,0,2,1695,4184
5,0,1,39648,1,1,34,0,3.8,1,2,2,1,0,765,3
4,0,0,25381,1,9,0,1,4.1,0,6,2,0,0,615,4834
5,2,1,22554,1,4,17,2,4.7,1,2,1,0,1,1862,3
1,0,2,41003,1,7,39,1,4.5,0,0,0,1,0,1748,3998
5,1,2,11179,1,1,43,2,4.4,1,2,0,1,2,1446,2209
1,3,1,5177,1,3,9,1,4.0,1,0,1,0,1,1187,3
6,1,0,27894,0,11,34,1,5.0,0,1,2,1,0,1910,3
5,3,2,15035,1,4,47,1,4.7,1,2,1,1,0,634,1044
2,0,0,33062,1,2,51,0,4.4,2,5,2,0,2,1269,2061
0,3,1,37904,1,10,54,0,3.8,1,3,1,1,1,1880,2403
5,3,2,6850,1,1,68,2,4.1,2,2,2,0,2,1950,4572
1,2,0,36566,1,3,73,0,3.8,1,0,2,1,1,1825,3638
0,1,1,14981,1,13,0,1,4.9,1,3,2,0,1,1518,3837
4,2,2,27282,0,9,34,1,4.3,2,6,2,1,2,1652,1801
2,0,2,26821,0,2,53,1,3.9,1,5,1,0,0,540,3318
6,0,2,12057,1,11,4,0,3.6,1,1,2,0,2,768,3
3,0,0,47098,0,0,21,2,4.5,1,4,0,1,2,1910,3
4,0,2,9105,0,12,51,1,3.6,2,6,1,0,2,1767,3
6,0,1,10118,1,11,22,2,4.9,0,1,1,1,2,666,2673
0,3,1,26054,0,10,68,1,4.4,1,3,0,0,0,1763,1991
4,3,2,7825,0,9,67,1,3.6,2,6,2,0,2,1513,3
6,0,0,14226,0,8,0,1,4.1,2,1,0,0,0,924,3
4,3,0,40451,0,9,80,1,4.8,1,6,2,1,1,1965,3
4,1,2,14022,1,9,77,0,4.7,0,6,2,1,1,988,3
3,0,1,14398,1,5,17,2,4.2,0,4,1,0,2,641,2720
6,0,1,44782,1,11,55,0,3.6,1,1,0,0,1,752,3202
2,1,1,6060,0,2,50,0,4.9,1,5,0,0,2,943,3
1,0,0,28341,1,7,34,0,4.9,2,0,0,0,2,653,2770
0,2,1,6281,1,10,43,0,4.7,0,3,0,1,0,606,3
5,0,0,43334,0,1,26,2,3.9,2,2,2,1,1,1030,3
2,2,0,36618,1,2,34,2,4.2,2,5,2,1,0,1149,3
0,3,1,6176,0,13,72,0,4.7,2,3,1,0,2,1489,3
1,1,2,38526,1,7,39,2,3.5,2,0,0,1,0,816,2085
3,3,2,12495,1,0,49,0,4.2,2,4,0,0,2,737,4384
3,2,0,8715,0,5,0,1,3.5,1,4,2,0,0,979,4752
2,3,1,43188,1,6,70,0,3.7,0,5,0,1,1,1672,3
3,1,2,37372,1,0,16,0,3.9,2,4,1,0,1,1460,3
1,1,0,11191,0,3,52,0,3.5,0,0,1,0,2,1390,3395
1,3,0,22765,1,7,5,1,3.6,2,0,2,0,1,1701,3994
3,0,1,18158,1,5,72,0,4.4,1,4,2,1,2,1423,2220
3,0,1,34337,1,5,70,0,3.7,1,4,0,1,0,941,3
1,1,0,7521,0,3,56,0,3.6,1,0,0,0,2,1049,4644
2,0,0,16315,1,2,42,1,4.8,1,5,1,1,2,1817,3
5,2,0,17949,1,1,30,0,4.8,1,2,0,1,0,866,3
3,2,0,9192,1,5,22,0,4.5,2,4,2,1,1,1564,4755
2,0,1,7470,1,2,35,1,4.7,1,5,0,0,1,1957,3
3,3,0,21279,1,0,51,0,3.6,1,4,1,1,1,1449,1024
3,0,1,41022,1,0,34,1,3.6,2,4,1,0,1,1510,1898
4,0,2,45421,0,12,36,2,4.6,0,6,0,0,2,1396,3
4,3,1,23877,1,12,22,0,4.3,0,6,0,1,2,1664,3
5,2,1,13163,0,4,68,2,5.0,2,2,1,0,1,1853,1065
3,2,2,15876,1,5,22,1,5.0,0,4,2,0,2,1045,3
2,3,1,32234,0,2,74,1,4.2,1,5,2,0,2,993,4428
3,0,0,31303,0,5,75,1,4.4,2,4,0,1,0,1299,3
5,3,2,39368,0,4,18,1,4.8,1,2,0,1,2,1349,1056
3,3,0,45064,1,0,34,1,4.0,2,4,2,0,1,579,1207
2,1,0,19827,1,2,51,0,4.8,2,5,1,0,2,581,2207
6,1,2,46887,0,11,17,2,4.3,0,1,0,0,0,1123,3122
3,3,2,18130,0,0,40,2,3.5,0,4,1,0,1,1483,4878
4,3,0,36092,0,9,69,0,3.5,1,6,0,0,0,982,4032
2,0,1,32231,1,6,64,2,4.5,0,5,0,1,1,581,3
3,0,0,25828,0,0,51,1,3.9,1,4,0,1,2,1573,4578
4,3,0,35192,0,12,9,1,4.7,0,6,2,0,2,1427,3
1,0,0,29362,1,7,64,1,4.1,2,0,1,0,2,1106,3732
0,0,0,23205,1,10,71,0,4.9,0,3,0,1,1,1786,1101
5,2,1,26444,1,4,68,0,4.5,0,2,2,0,1,844,3122
2,2,1,40662,1,6,51,0,4.6,2,5,0,0,2,1531,1551
5,0,0,48227,1,1,32,0,3.7,0,2,2,0,1,920,3
6,0,2,34160,0,8,0,1,4.3,1,1,0,1,2,1881,1932
3,2,0,48383,0,5,51,0,3.7,2,4,1,1,0,1004,3
2,3,0,5595,1,6,5,0,4.6,1,5,2,0,2,1027,1950
6,0,1,16591,0,8,17,1,4.2,2,1,0,0,2,1465,3
0,2,1,38215,0,10,0,2,4.8,0,3,1,1,1,601,4899
2,1,2,35238,1,6,54,2,5.0,2,5,1,0,0,1243,3
2,3,0,31122,1,6,34,1,3.6,1,5,2,0,2,1380,1302
4,2,0,42656,0,12,68,1,4.9,2,6,0,1,2,1119,2968
4,3,2,25662,0,9,68,2,4.3,0,6,0,0,2,1513,3
1,0,2,26052,1,3,0,0,4.9,2,0,2,0,1,1471,3490
3,1,2,21688,1,0,30,2,4.7,1,4,0,1,2,1890,3
2,3,2,17530,1,6,77,2,5.0,2,5,0,1,1,1221,1857
5,1,2,8669,1,1,68,1,4.9,2,2,2,0,1,1283,3519
2,3,1,33856,0,6,67,1,4.9,0,5,0,0,2,1691,3
4,0,2,36528,0,12,51,1,4.0,0,6,0,1,0,1357,4419
5,3,2,21268,0,1,5,2,4.2,2,2,2,1,0,1265,2506
1,2,2,9868,1,3,33,1,4.8,2,0,2,1,0,1088,3
1,2,2,9724,0,3,34,0,5.0,0,0,1,1,2,1225,3
2,0,1,42412,1,2,17,0,3.5,1,5,0,0,2,1338,1680
6,1,1,32952,1,8,15,1,4.0,0,1,1,0,2,644,3
3,3,1,28572,0,5,13,1,4.4,2,4,1,0,2,842,4045
0,1,1,14339,0,13,33,0,3.5,1,3,2,0,0,1696,3
6,1,0,10364,1,11,51,2,4.0,0,1,2,1,1,621,3
0,1,1,39672,1,10,58,1,4.0,1,3,2,0,2,752,2071
2,3,1,27100,1,6,68,2,4.5,2,5,2,0,0,1973,1360
6,1,1,45054,0,8,43,1,3.8,0,1,0,0,1,717,2793
4,2,1,10835,1,9,47,2,3.7,2,6,2,1,0,1328,1862
3,0,0,35623,1,0,68,1,4.4,2,4,2,0,0,662,2459
6,2,2,46516,1,8,10,1,3.8,1,1,2,1,0,1418,3
3,1,2,41806,0,0,10,0,4.4,2,4,2,1,1,1457,3
0,0,0,29123,1,10,58,0,3.8,2,3,0,0,2,1212,4652
2,2,0,21542,1,2,70,1,4.1,1,5,1,1,0,1176,3
3,1,1,39902,1,0,43,0,4.4,0,4,0,1,1,668,3917
3,3,0,45963,1,5,6,2,4.2,1,4,2,0,1,972,3
5,3,2,42369,0,1,51,1,4.8,2,2,1,1,2,1244,3
6,0,0,46344,0,11,29,0,4.9,0,1,0,0,2,1319,2489
0,0,1,49627,0,10,43,1,4.3,0,3,2,0,1,976,2561
6,3,1,39467,1,8,52,2,4.1,1,1,2,0,1,804,3
1,0,2,36516,0,3,68,1,4.9,2,0,2,1,0,1090,1994
1,0,1,48333,1,7,74,2,4.0,1,0,2,0,2,1382,4267
5,0,2,19199,0,4,34,2,4.2,1,2,1,0,2,1591,3
4,1,1,49522,0,9,68,1,3.6,1,6,2,1,0,959,3
4,2,1,16365,0,9,68,0,4.5,2,6,0,1,0,1434,4092
6,1,1,10133,1,8,30,0,4.9,0,1,0,0,1,991,3781
0,3,2,10721,0,13,18,1,4.7,0,3,2,1,0,771,3
3,0,1,7764,1,5,22,2,4.7,1,4,1,0,1,1693,3
1,0,1,31143,0,3,1,2,4.9,0,0,0,1,0,850,1507
0,1,1,18323,1,10,35,0,4.4,2,3,1,1,2,582,2126
3,2,1,42399,0,0,63,2,4.8,2,4,2,1,0,1846,2193
2,0,0,19367,0,6,63,2,4.7,2,5,2,0,0,1926,2661
5,3,0,31044,1,1,23,0,3.9,1,2,0,0,1,1805,4464
0,0,0,28180,0,13,39,0,3.8,1,3,2,1,2,1179,4113
2,0,2,8207,0,6,13,2,3.8,0,5,0,0,2,1570,3
5,0,2,42254,1,1,59,1,4.9,0,2,0,1,1,1636,3631
6,3,0,19553,1,8,68,2,3.8,2,1,1,0,0,834,2947
5,0,1,22511,0,1,34,1,4.3,1,2,1,1,1,614,3
6,2,0,8455,0,8,47,0,3.9,0,1,0,1,1,517,2678
5,0,0,29450,1,1,62,2,4.6,2,2,1,1,0,1511,1926
5,1,1,29934,1,4,51,1,3.5,0,2,1,1,2,1207,3474
2,0,1,34854,0,6,17,1,4.8,1,5,2,0,0,1239,4574
6,0,0,23491,1,11,5,0,4.8,2,1,0,0,0,1048,2846
3,2,1,25019,0,0,69,0,4.3,1,4,2,1,2,1110,3
5,0,1,37965,1,4,56,0,3.7,1,2,0,1,1,1252,4475
4,3,1,12299,0,12,2,1,3.7,0,6,1,0,0,868,3
5,2,0,32022,1,4,62,2,4.3,2,2,2,0,0,1118,4783
3,2,1,18902,0,5,17,2,5.0,2,4,0,0,1,1998,3
3,0,2,9091,1,5,9,0,4.2,1,4,0,0,0,1539,1087
2,2,2,9613,1,2,17,1,4.8,1,5,0,0,1,1209,3
2,2,2,30319,1,2,29,0,4.0,1,5,1,0,0,923,2483
6,1,0,22320,1,8,64,2,4.0,1,1,1,0,1,1128,4193
3,0,2,44501,1,0,22,0,3.9,0,4,0,0,1,1956,3
3,2,0,42462,0,0,33,2,3.8,1,4,0,0,2,1515,3
4,2,1,23324,1,12,68,2,4.5,1,6,1,1,2,1666,3
4,0,0,30038,1,12,65,0,4.9,0,6,2,0,0,1364,4394
2,0,1,25230,0,6,68,1,4.7,1,5,0,1,0,1670,3
2,3,0,6187,1,6,5,0,3.7,1,5,2,0,2,746,4234
3,1,0,35946,0,5,50,2,3.6,2,4,0,0,1,807,3
3,0,1,46362,0,5,79,0,3.7,0,4,0,0,1,1708,1537
0,0,0,44283,0,10,68,1,4.6,2,3,1,1,1,1011,1180
0,2,1,19327,1,10,15,0,4.7,0,3,2,0,1,1100,3
2,0,0,47200,0,2,29,0,4.1,1,5,0,1,0,1237,3
6,1,0,13351,1,8,34,2,3.5,0,1,2,1,1,617,3
3,2,2,40968,1,0,83,2,3.8,1,4,0,1,1,1793,3802
4,1,2,8593,0,12,66,1,4.6,2,6,0,1,0,1967,1635
0,1,2,49737,1,13,41,2,4.2,1,3,1,0,1,1749,2065
4,3,2,28261,1,12,14,1,4.7,2,6,0,0,1,1666,3314
5,0,1,43342,0,1,17,2,4.4,0,2,2,1,0,552,4648
2,2,0,13851,0,6,40,2,4.9,0,5,0,0,1,1945,3
0,3,0,17328,1,10,0,2,3.9,2,3,0,1,0,1376,3
0,1,2,49602,1,10,43,0,3.9,1,3,0,0,0,852,3
1,0,1,28662,0,3,22,2,4.7,1,0,2,1,1,723,3087
1,2,1,30602,1,7,66,2,4.9,0,0,2,0,0,1802,2085
4,0,0,42501,0,9,52,1,5.0,2,6,0,1,0,1702,2573
1,3,2,39161,0,7,1,2,3.8,2,0,0,0,2,1259,3
5,1,2,6618,1,1,48,0,3.8,2,2,2,0,0,1873,3390
4,2,0,13340,0,12,34,0,4.9,2,6,2,0,1,931,3
3,0,2,48375,1,0,83,2,3.5,1,4,1,0,1,1797,3
2,3,2,37033,1,2,56,0,3.9,2,5,2,1,0,747,3102
6,3,0,14273,0,11,80,0,4.0,1,1,2,1,2,1785,4662
0,3,0,34346,1,10,34,1,4.6,2,3,1,0,0,1449,1949
6,2,1,11331,0,8,25,2,4.3,0,1,1,0,0,1594,2819
6,1,1,42243,0,11,31,1,4.2,1,1,2,0,1,1679,3720
2,3,0,16229,0,2,31,1,4.9,0,5,1,0,2,1988,2453
3,3,0,29068,1,0,42,1,4.8,0,4,0,0,1,1670,2642
1,2,1,14656,0,7,81,0,3.9,1,0,1,1,1,706,4532
0,0,2,49416,0,13,69,1,3.9,0,3,2,1,0,1096,3
5,3,1,30685,0,1,34,0,4.8,2,2,1,0,0,682,4225
6,2,0,24399,0,11,0,2,5.0,2,1,1,1,2,1657,4632
0,1,2,34199,0,10,51,1,4.1,1,3,1,1,1,1317,3
1,3,2,21203,0,7,63,2,4.6,2,0,0,0,2,1167,2420
2,1,1,33754,1,6,27,1,4.6,1,5,0,0,1,1122,3245
6,0,1,45039,1,11,69,0,3.6,0,1,1,1,1,1255,3365
3,1,2,35736,1,0,51,0,4.0,0,4,0,1,2,1197,3
4,3,0,7547,1,9,43,0,3.8,2,6,2,1,0,1640,3
2,0,2,27268,0,2,69,2,5.0,2,5,2,1,1,1702,3292
5,2,2,17371,0,4,60,2,4.4,0,2,0,0,2,1784,4873
5,3,2,8666,0,1,3,0,3.5,1,2,1,1,2,1609,3
1,3,2,40917,1,7,60,2,4.0,0,0,2,0,2,1565,3
5,0,0,23344,1,4,27,0,3.8,1,2,0,1,2,1714,3
0,2,0,43251,0,13,68,1,4.4,0,3,1,1,0,1528,3
3,0,2,32276,0,5,15,0,4.4,2,4,2,1,1,1540,3132
6,2,0,28451,1,11,43,1,4.2,1,1,1,1,1,927,2046
1,1,0,26114,0,3,17,2,4.7,2,0,1,1,2,1642,3
5,2,0,5948,0,4,34,2,4.8,1,2,0,0,1,601,4865
6,1,1,42933,0,11,7,2,4.6,1,1,1,0,1,866,3
5,2,1,15445,0,1,9,0,4.7,0,2,2,0,1,1527,1736
4,2,2,10008,0,9,81,1,3.9,2,6,0,0,1,1759,3743
2,1,2,32143,1,6,51,2,4.1,0,5,2,0,1,1203,2309
3,2,1,36229,1,0,43,2,4.3,2,4,1,0,0,1355,3
6,3,1,41701,1,8,62,1,4.9,0,1,1,1,2,1438,1619
4,2,0,36616,0,9,27,2,4.1,1,6,1,0,2,973,4853
5,1,2,10948,1,1,56,1,4.3,0,2,0,1,0,1102,3
1,0,2,31279,1,3,20,0,3.5,1,0,1,1,1,1587,3
3,3,2,40468,0,5,46,1,3.9,1,4,0,0,0,1829,2888
3,1,2,19467,1,0,52,2,3.8,0,4,0,1,2,688,1327
3,1,0,46286,0,5,26,1,4.8,0,4,2,1,1,1840,1555
5,1,0,19193,1,4,77,0,4.0,0,2,2,1,1,1488,2709
5,2,1,11829,1,4,43,2,4.8,1,2,0,1,1,570,3
4,0,2,15355,0,12,68,0,4.8,1,6,2,0,2,1307,4549
5,2,0,39582,0,4,9,2,4.0,0,2,1,0,0,585,3839
6,3,0,18118,1,11,71,0,4.7,2,1,2,1,2,847,1035
6,2,1,48785,0,8,17,2,4.2,2,1,2,0,1,1233,3
2,1,2,44928,0,2,34,1,3.8,2,5,2,0,2,1089,3
4,3,2,33893,1,12,9,2,4.3,2,6,1,0,1,637,4147
2,2,2,19268,0,6,61,2,4.2,0,5,0,1,1,846,2613
5,0,2,15594,1,4,13,0,5.0,1,2,1,1,2,505,1990
0,3,0,48555,0,13,13,0,4.6,2,3,0,0,0,1444,4917
5,1,2,35303,0,1,17,0,3.8,2,2,2,0,0,608,1280
1,2,1,35776,0,3,6,1,3.6,2,0,1,0,1,676,2107
1,2,1,13300,1,3,24,1,4.9,1,0,0,0,1,503,3
4,1,2,30883,1,12,34,0,4.6,0,6,1,1,0,1420,4251
1,3,2,23255,1,7,52,2,3.7,2,0,2,1,2,1086,3
5,0,0,7507,0,4,69,0,4.7,2,2,2,1,2,986,4021
1,3,1,13489,0,7,39,1,4.8,2,0,2,0,1,694,2596
3,1,0,42796,1,5,56,1,3.6,2,4,2,0,2,586,2491
4,0,1,41220,1,12,19,2,4.5,1,6,1,0,1,1627,1208
1,3,0,39748,1,7,0,1,4.3,2,0,2,1,0,1388,3
6,1,0,26847,0,8,12,1,4.2,0,1,0,1,2,501,3
6,2,2,8933,0,8,42,1,3.7,1,1,0,1,2,1818,3
1,0,1,25321,0,3,51,2,4.0,1,0,0,1,2,1422,3
0,0,0,15837,0,13,51,1,3.9,2,3,1,1,0,686,3
6,3,1,24850,0,11,37,1,4.7,0,1,2,0,0,1600,2520
3,1,2,49557,0,0,51,2,4.6,1,4,2,1,0,1920,3409
0,0,0,49031,0,13,9,1,5.0,2,3,1,1,2,818,3
3,0,1,12432,0,0,59,1,4.9,2,4,2,0,0,582,2053
5,0,1,20136,1,1,61,2,4.2,2,2,2,0,1,1553,4611
0,1,1,38649,0,13,50,0,3.7,2,3,2,1,0,1055,2922
2,0,2,12854,1,2,50,0,3.9,0,5,1,0,1,1944,1452
0,3,1,28605,1,13,35,2,4.8,2,3,1,1,2,829,2206
4,0,1,24005,0,12,0,1,4.2,1,6,1,1,0,1505,1634
3,3,1,37803,0,5,24,0,4.1,2,4,2,0,1,699,4796
0,1,2,26191,1,13,68,0,4.9,2,3,2,0,2,1004,3523
6,3,1,25806,0,11,22,1,3.7,1,1,0,0,2,557,2881
1,2,2,27277,1,7,47,1,4.7,1,0,0,1,1,837,1939
0,3,1,29096,0,10,81,0,3.6,1,3,2,0,1,908,1634
6,3,2,40415,1,8,0,2,4.4,0,1,0,1,0,1868,2526
1,0,1,13554,0,3,1,2,4.6,0,0,1,1,1,1222,4945
0,0,0,48455,1,10,22,2,4.7,0,3,0,0,2,1388,1099
0,3,2,6775,0,13,27,0,4.2,1,3,1,1,0,871,3078
4,1,1,8082,0,12,43,1,4.6,0,6,0,1,2,721,3
4,3,0,10092,0,12,52,2,4.6,1,6,2,0,2,754,3331
0,0,2,49914,1,10,45,1,4.1,1,3,0,0,1,766,1334
6,0,2,47395,1,8,44,2,4.5,1,1,1,0,2,1573,1548
4,2,0,39589,1,9,22,1,5.0,1,6,1,1,1,1738,3
0,0,2,18809,1,13,13,0,3.6,1,3,0,1,2,1015,1084
1,1,1,42694,0,3,13,0,4.3,0,0,1,0,0,1946,3
0,0,0,31802,0,10,55,2,4.1,0,3,2,0,2,1526,1652
3,2,2,9311,0,5,63,2,4.3,2,4,0,0,1,667,2971
3,2,2,29698,1,5,47,0,4.8,0,4,1,0,1,1810,2099
5,0,0,45939,1,4,7,0,4.8,1,2,0,0,0,1502,2386
6,2,2,36473,0,8,60,0,4.8,2,1,0,0,1,1102,3
1,3,2,22675,0,3,34,2,4.9,0,0,1,0,1,1312,1621
5,3,1,26766,0,4,17,1,4.9,2,2,0,1,1,1221,1562
2,2,1,48253,0,6,39,1,5.0,1,5,2,1,1,903,1892
6,2,0,8988,1,11,64,2,4.0,1,1,0,0,1,1887,2215
1,0,1,26363,1,3,43,2,4.1,1,0,2,1,1,1328,4263
2,2,0,30809,0,6,72,0,3.8,1,5,1,1,2,1476,1620
5,1,0,36732,0,4,51,0,4.4,1,2,2,1,2,696,3
1,0,0,7899,0,3,17,0,4.2,1,0,0,0,2,1027,1044
4,1,2,8327,0,12,47,2,4.2,1,6,1,0,1,783,2868
3,2,0,44603,0,5,44,1,4.0,2,4,0,1,0,1237,1650
6,3,0,39461,1,8,68,2,3.9,1,1,0,0,1,887,3611
2,1,2,13123,0,6,51,2,4.4,0,5,1,0,2,1084,3
0,0,2,49292,0,13,35,0,4.3,0,3,0,0,0,1598,3
2,1,2,16654,1,2,56,1,4.9,2,5,2,0,2,529,4331
2,3,1,48520,1,2,6,1,4.4,2,5,0,0,0,1242,2684
2,0,2,19305,1,2,54,2,4.1,0,5,0,0,0,1807,2842
6,1,1,25530,1,11,28,1,4.4,0,1,1,1,0,1730,2390
2,2,1,42131,1,2,64,0,4.1,2,5,1,1,2,684,3
4,2,1,19083,0,9,83,2,4.9,0,6,1,1,2,986,3
1,2,0,6151,1,7,41,1,4.6,1,0,0,0,0,1371,1024
3,1,1,32795,1,0,17,0,4.2,0,4,1,0,2,1271,1684
3,3,1,35387,1,5,49,0,3.7,1,4,1,1,0,1109,4701
2,2,2,34914,0,2,34,0,3.6,0,5,0,1,2,1451,4614
6,0,0,20696,0,11,49,1,3.8,1,1,1,0,2,1280,4532
3,1,1,30221,1,5,82,0,4.1,1,4,2,1,1,1339,3957
0,0,2,48885,1,10,26,2,4.2,0,3,0,0,1,1600,1322
2,0,1,42498,1,6,80,2,4.6,1,5,1,0,1,1651,4909
4,3,0,23276,0,9,39,2,4.7,2,6,2,1,2,1419,2684
2,1,1,45380,1,6,82,2,3.5,1,5,1,1,1,706,4677
2,2,0,29295,1,6,32,2,4.2,1,5,0,1,2,911,4454
5,3,2,42693,1,4,34,2,5.0,2,2,0,0,0,703,3
1,1,2,46062,1,3,12,0,3.9,2,0,0,1,0,820,1420
4,2,1,26539,1,9,14,2,5.0,1,6,0,1,2,746,3223
1,2,0,11373,0,7,82,2,4.6,0,0,0,1,2,978,3
1,2,0,30107,0,3,73,1,4.9,1,0,0,0,1,1825,1213
1,0,2,5195,1,3,32,2,4.3,1,0,2,1,2,1814,3166
4,3,0,48861,1,12,70,0,4.7,1,6,0,0,2,1234,2349
6,3,2,30856,0,11,59,2,4.9,1,1,2,0,2,1232,4349
3,1,0,32815,1,5,38,1,4.0,0,4,1,1,1,631,2406
5,3,1,41681,1,1,18,0,4.7,0,2,1,1,0,1313,2889
2,2,1,14007,0,6,78,2,4.9,1,5,1,0,0,1512,3579
2,2,2,9384,1,2,71,0,3.5,0,5,0,1,1,1375,3204
5,2,1,11327,1,1,10,1,4.4,2,2,0,0,2,1608,3283
3,0,0,22992,1,0,25,0,3.7,0,4,1,1,2,1181,3541
6,1,2,29511,1,11,51,2,3.8,0,1,0,1,0,1485,1670
6,1,2,37152,0,11,84,1,4.4,1,1,2,1,1,1448,1862
2,3,1,18252,1,6,30,2,4.8,0,5,1,0,1,1362,1812
1,0,0,41573,1,7,42,2,4.6,0,0,2,1,1,1587,3
4,2,1,19880,0,12,0,0,4.8,1,6,0,0,0,1676,3
1,2,0,19571,0,7,40,0,4.7,0,0,0,0,0,1804,3
0,2,2,18086,1,13,79,0,4.3,0,3,0,0,2,1909,1263
6,2,2,24086,0,8,20,1,3.9,0,1,1,0,0,1952,3
0,3,1,26686,0,13,13,1,3.6,0,3,2,0,1,1676,3
5,2,2,37517,1,1,11,0,4.9,2,2,2,0,2,1964,3587
6,2,2,34937,1,11,51,1,4.9,0,1,1,0,2,536,3
1,2,0,17274,0,3,76,2,4.2,0,0,0,1,0,820,3
0,3,0,19054,0,10,5,2,4.7,1,3,0,0,0,1626,3
3,3,1,47046,1,0,84,1,4.2,2,4,0,0,1,520,1372
5,2,2,47147,1,1,73,2,4.4,2,2,2,1,0,1393,3039
0,2,0,36713,0,10,55,1,4.8,2,3,1,0,0,1639,1038
5,0,2,35936,1,1,0,2,3.6,2,2,2,1,1,1664,3
6,3,1,17150,1,8,52,0,4.1,1,1,0,0,1,957,2104
0,0,1,15211,0,10,39,2,3.9,2,3,2,1,2,1082,3245
3,0,1,37747,0,5,56,1,3.7,2,4,1,1,0,1446,3
0,3,0,16267,1,13,72,0,3.6,0,3,0,0,2,820,3409
2,3,1,29446,1,6,34,0,4.6,0,5,1,0,1,1949,3
1,2,0,40720,0,3,81,1,3.6,0,0,1,1,0,1384,4852
1,1,1,28988,1,7,60,2,3.5,1,0,0,0,1,1480,1160
5,1,2,17342,0,4,18,1,4.6,0,2,0,1,1,1821,3
4,2,1,29782,0,12,0,0,3.5,0,6,0,1,1,540,3788
5,2,0,14032,0,1,68,1,4.7,2,2,2,0,2,1886,3
5,2,2,29766,1,4,18,0,5.0,0,2,0,1,1,1630,1741
1,0,1,42147,0,3,43,1,4.7,0,0,1,0,1,1889,4897
2,3,0,26162,0,2,73,0,4.8,2,5,2,1,1,1445,2035
3,3,1,12632,1,5,8,1,4.0,1,4,2,0,2,963,3
1,3,2,44706,1,3,61,2,4.2,1,0,2,1,2,1708,3
4,3,0,42476,0,12,17,1,3.7,1,6,2,0,2,903,2219
0,2,1,41141,1,10,68,1,4.3,1,3,0,0,1,1161,3285
0,1,2,15241,0,10,68,1,3.7,0,3,0,0,2,1638,4934
4,3,1,37564,0,9,50,0,4.4,2,6,1,0,2,1706,1706
